-1.12000000	9.52000000	0.45545897
-0.12000000	9.52000000	0.45829491
0.88000000	9.52000000	0.46597417
1.88000000	9.52000000	0.47979625
2.88000000	9.52000000	0.49291532
3.88000000	9.52000000	0.52486634
4.88000000	9.52000000	0.53529780
5.88000000	9.52000000	0.55974996
6.88000000	9.52000000	0.56608246
7.88000000	9.52000000	0.58369986
8.88000000	9.52000000	0.59149200
9.88000000	9.52000000	0.60714479
10.88000000	9.52000000	0.61630409
11.88000000	9.52000000	0.62423589
12.88000000	9.52000000	0.62991043
13.88000000	9.52000000	0.63417719
14.88000000	9.52000000	0.63782470
15.88000000	9.52000000	0.64055676
